기준날짜,누적확진자수,누적사망자수,카테고리
2021-02-02,12029,0,20-29
2021-02-02,5262,0,10-19
2021-02-02,14800,47,50-59
2021-02-03,38959,713,남성
2021-02-03,40346,728,여성
2021-02-03,3973,812,80 이상
2021-02-03,6076,397,70-79
2021-02-03,14870,47,50-59
2021-02-03,10117,6,30-39
2021-02-03,11395,12,40-49
2021-02-03,12104,0,20-29
2021-02-03,5303,0,10-19
2021-02-03,3035,0,0-9
2021-02-03,12432,167,60-69
2021-02-04,39171,717,남성
2021-02-04,3999,818,80 이상
2021-02-04,6113,398,70-79
2021-02-04,12501,167,60-69
2021-02-04,40585,731,여성
2021-02-04,11471,12,40-49
2021-02-04,10181,6,30-39
2021-02-04,12154,0,20-29
2021-02-04,5330,0,10-19
2021-02-04,3062,0,0-9
2021-02-04,14945,47,50-59
2021-02-05,39356,722,남성
2021-02-05,40770,737,여성
2021-02-05,4013,826,80 이상
2021-02-05,6138,398,70-79
2021-02-05,12576,169,60-69
2021-02-05,10241,6,30-39
2021-02-05,11514,12,40-49
2021-02-05,12184,0,20-29
2021-02-05,5358,0,10-19
2021-02-05,3092,0,0-9
2021-02-05,15010,48,50-59
2021-02-06,4026,830,80 이상
2021-02-06,6168,398,70-79
2021-02-06,39553,724,남성
2021-02-06,40963,740,여성
2021-02-06,12639,170,60-69
2021-02-06,3117,0,0-9
2021-02-06,11574,12,40-49
2021-02-06,10281,6,30-39
2021-02-06,12235,0,20-29
2021-02-06,5389,0,10-19
2021-02-06,15087,48,50-59
2021-02-07,39767,730,남성
2021-02-07,41120,741,여성
2021-02-07,4037,836,80 이상
2021-02-07,6194,399,70-79
2021-02-07,12705,170,60-69
2021-02-07,11618,12,40-49
2021-02-07,10328,6,30-39
2021-02-07,12286,0,20-29
2021-02-07,5415,0,10-19
2021-02-07,3138,0,0-9
2021-02-07,15166,48,50-59
2021-02-08,6216,401,70-79
2021-02-08,39919,732,남성
2021-02-08,41256,742,여성
2021-02-08,4046,837,80 이상
2021-02-08,12764,170,60-69
2021-02-08,3157,0,0-9
2021-02-08,11671,12,40-49
2021-02-08,10360,6,30-39
2021-02-08,12319,0,20-29
2021-02-08,5424,0,10-19
2021-02-08,15218,48,50-59
2021-02-09,4057,841,80 이상
2021-02-09,40077,736,남성
2021-02-09,41401,746,여성
2021-02-09,6244,404,70-79
2021-02-09,12802,170,60-69
2021-02-09,11723,12,40-49
2021-02-09,10400,6,30-39
2021-02-09,12353,0,20-29
2021-02-09,5450,0,10-19
2021-02-09,15277,49,50-59
2021-02-09,3172,0,0-9
2021-02-10,41595,747,여성
2021-02-10,40327,739,남성
2021-02-10,4067,844,80 이상
2021-02-10,6274,404,70-79
2021-02-10,12856,171,60-69
2021-02-10,15361,49,50-59
2021-02-10,11793,12,40-49
2021-02-10,10468,6,30-39
2021-02-10,12406,0,20-29
2021-02-10,5503,0,10-19
2021-02-10,3194,0,0-9
2021-02-11,40571,745,남성
2021-02-11,41855,751,여성
2021-02-11,4091,850,80 이상
2021-02-11,6314,407,70-79
2021-02-11,12947,172,60-69
2021-02-11,3221,0,0-9
2021-02-11,11858,12,40-49
2021-02-11,10528,6,30-39
2021-02-11,12478,0,20-29
2021-02-11,5531,0,10-19
2021-02-11,15458,49,50-59
2021-02-12,4103,857,80 이상
2021-02-12,6352,409,70-79
2021-02-12,40770,749,남성
2021-02-12,42059,758,여성
2021-02-12,13019,174,60-69
2021-02-12,3241,0,0-9
2021-02-12,11905,12,40-49
2021-02-12,10592,6,30-39
2021-02-12,12522,0,20-29
2021-02-12,5561,0,10-19
2021-02-12,15534,49,50-59
2021-02-13,40957,752,남성
2021-02-13,42234,762,여성
2021-02-13,4123,861,80 이상
2021-02-13,6386,411,70-79
2021-02-13,13075,174,60-69
2021-02-13,11954,12,40-49
2021-02-13,10640,6,30-39
2021-02-13,12578,1,20-29
2021-02-13,5585,0,10-19
2021-02-13,3262,0,0-9
2021-02-13,15588,49,50-59
2021-02-14,6425,414,70-79
2021-02-14,41117,756,남성
2021-02-14,42400,766,여성
2021-02-14,4135,865,80 이상
2021-02-14,13127,175,60-69
2021-02-14,3282,0,0-9
2021-02-14,11994,12,40-49
2021-02-14,10681,6,30-39
2021-02-14,12627,1,20-29
2021-02-14,5606,0,10-19
2021-02-14,15640,49,50-59
2021-02-15,6457,414,70-79
2021-02-15,41283,758,남성
2021-02-15,42577,769,여성
2021-02-15,4156,868,80 이상
2021-02-15,13178,176,60-69
2021-02-15,3301,0,0-9
2021-02-15,12041,12,40-49
2021-02-15,10730,6,30-39
2021-02-15,12669,1,20-29
2021-02-15,5635,0,10-19
2021-02-15,15693,50,50-59
2021-02-16,41531,762,남성
2021-02-16,42786,772,여성
2021-02-16,4171,872,80 이상
2021-02-16,6484,417,70-79
2021-02-16,13245,176,60-69
2021-02-16,15766,50,50-59
2021-02-16,10806,6,30-39
2021-02-16,12734,1,20-29
2021-02-16,5666,0,10-19
2021-02-16,3326,0,0-9
2021-02-16,12119,12,40-49
2021-02-17,4186,874,80 이상
2021-02-17,41836,764,남성
2021-02-17,43102,774,여성
2021-02-17,6520,418,70-79
2021-02-17,13341,177,60-69
2021-02-17,3358,0,0-9
2021-02-17,12207,12,40-49
2021-02-17,10929,6,30-39
2021-02-17,12827,1,20-29
2021-02-17,5704,0,10-19
2021-02-17,15866,50,50-59
2021-02-18,42156,769,남성
2021-02-18,43403,775,여성
2021-02-18,4205,875,80 이상
2021-02-18,6548,420,70-79
2021-02-18,13437,179,60-69
2021-02-18,15990,51,50-59
2021-02-18,12285,12,40-49
2021-02-18,11056,6,30-39
2021-02-18,12909,1,20-29
2021-02-18,5734,0,10-19
2021-02-18,3395,0,0-9
2021-02-19,43697,778,여성
2021-02-19,4241,879,80 이상
2021-02-19,6581,422,70-79
2021-02-19,13509,179,60-69
2021-02-19,42423,772,남성
2021-02-19,12364,12,40-49
2021-02-19,11140,6,30-39
2021-02-19,13000,1,20-29
2021-02-19,5772,0,10-19
2021-02-19,3430,0,0-9
2021-02-19,16083,51,50-59
2021-02-20,43907,780,여성
2021-02-20,4260,881,80 이상
2021-02-20,6608,423,70-79
2021-02-20,13577,179,60-69
2021-02-20,42661,773,남성
2021-02-20,12433,12,40-49
2021-02-20,11214,6,30-39
2021-02-20,13059,1,20-29
2021-02-20,5800,0,10-19
2021-02-20,3465,0,0-9
2021-02-20,16152,51,50-59
2021-02-21,42864,775,남성
2021-02-21,44120,782,여성
2021-02-21,4282,883,80 이상
2021-02-21,6645,424,70-79
2021-02-21,13642,180,60-69
2021-02-21,16217,51,50-59
2021-02-21,11280,6,30-39
2021-02-21,13122,1,20-29
2021-02-21,5831,0,10-19
2021-02-21,3488,0,0-9
2021-02-21,12477,12,40-49
2021-02-22,13697,180,60-69
2021-02-22,4297,885,80 이상
2021-02-22,6668,427,70-79
2021-02-22,16271,51,50-59
2021-02-22,43025,777,남성
2021-02-22,11328,6,30-39
2021-02-22,12505,12,40-49
2021-02-22,3510,0,0-9
2021-02-22,44291,785,여성
2021-02-22,5861,0,10-19
2021-02-22,13179,1,20-29
2021-02-23,43216,782,남성
2021-02-23,44456,791,여성
2021-02-23,4313,891,80 이상
2021-02-23,13752,182,60-69
2021-02-23,6686,430,70-79
2021-02-23,12552,12,40-49
2021-02-23,11386,6,30-39
2021-02-23,13236,1,20-29
2021-02-23,5883,0,10-19
2021-02-23,3530,0,0-9
2021-02-23,16334,51,50-59
2021-02-24,6720,431,70-79
2021-02-24,43424,784,남성
2021-02-24,44688,792,여성
2021-02-24,4330,892,80 이상
2021-02-24,13814,182,60-69
2021-02-24,13307,1,20-29
2021-02-24,12617,12,40-49
2021-02-24,11456,6,30-39
2021-02-24,5913,0,10-19
2021-02-24,3551,0,0-9
2021-02-24,16404,52,50-59
2021-02-25,6739,432,70-79
2021-02-25,43624,786,남성
2021-02-25,44883,795,여성
2021-02-25,4341,895,80 이상
2021-02-25,16472,52,50-59
2021-02-25,11524,6,30-39
2021-02-25,12684,12,40-49
2021-02-25,13369,1,20-29
2021-02-25,5944,0,10-19
2021-02-25,3574,0,0-9
2021-02-25,13860,183,60-69
2021-02-26,43819,787,남성
2021-02-26,4353,897,80 이상
2021-02-26,6761,433,70-79
2021-02-26,13922,184,60-69
2021-02-26,45075,798,여성
2021-02-26,12738,12,40-49
2021-02-26,11590,6,30-39
2021-02-26,13424,1,20-29
2021-02-26,5971,0,10-19
2021-02-26,3587,0,0-9
2021-02-26,16548,52,50-59
2021-02-27,44029,794,남성
2021-02-27,45280,801,여성
2021-02-27,4365,903,80 이상
2021-02-27,6786,435,70-79
2021-02-27,13975,184,60-69
2021-02-27,11661,6,30-39
2021-02-27,12800,13,40-49
2021-02-27,13492,1,20-29
2021-02-27,6002,0,10-19
2021-02-27,3609,0,0-9
2021-02-27,16619,53,50-59
2021-02-28,4378,905,80 이상
2021-02-28,44211,800,남성
2021-02-28,6811,440,70-79
2021-02-28,14026,184,60-69
2021-02-28,45453,803,여성
2021-02-28,12855,14,40-49
2021-02-28,11704,6,30-39
2021-02-28,13540,1,20-29
2021-02-28,6031,0,10-19
2021-02-28,3622,0,0-9
2021-02-28,16697,53,50-59
2021-03-01,44395,800,남성
2021-03-01,45624,805,여성
2021-03-01,4391,906,80 이상
2021-03-01,6827,440,70-79
2021-03-01,14080,184,60-69
2021-03-01,16762,54,50-59
2021-03-01,12900,14,40-49
2021-03-01,11762,6,30-39
2021-03-01,13583,1,20-29
2021-03-01,6061,0,10-19
2021-03-01,3653,0,0-9
2021-03-02,44567,800,남성
2021-03-02,45796,806,여성
2021-03-02,4402,906,80 이상
2021-03-02,6846,440,70-79
2021-03-02,14119,185,60-69
2021-03-02,3683,0,0-9
2021-03-02,12952,14,40-49
2021-03-02,11821,6,30-39
2021-03-02,13632,1,20-29
2021-03-02,6090,0,10-19
2021-03-02,16818,54,50-59
2021-03-03,6867,441,70-79
2021-03-03,44826,804,남성
2021-03-03,45981,808,여성
2021-03-03,4414,911,80 이상
2021-03-03,14170,185,60-69
2021-03-03,16882,54,50-59
2021-03-03,13033,14,40-49
2021-03-03,11890,6,30-39
2021-03-03,13689,1,20-29
2021-03-03,6132,0,10-19
2021-03-03,3730,0,0-9
2021-03-04,45056,808,남성
2021-03-04,46175,811,여성
2021-03-04,4425,915,80 이상
2021-03-04,6887,443,70-79
2021-03-04,14216,186,60-69
2021-03-04,13107,14,40-49
2021-03-04,11968,6,30-39
2021-03-04,13755,1,20-29
2021-03-04,6176,0,10-19
2021-03-04,3742,0,0-9
2021-03-04,16955,54,50-59
2021-03-05,6912,447,70-79
2021-03-05,45268,811,남성
2021-03-05,46361,816,여성
2021-03-05,4439,919,80 이상
2021-03-05,14270,186,60-69
2021-03-05,3754,0,0-9
2021-03-05,13180,14,40-49
2021-03-05,12027,6,30-39
2021-03-05,13816,1,20-29
2021-03-05,6201,0,10-19
2021-03-05,17030,54,50-59
2021-03-06,45495,812,남성
2021-03-06,46552,820,여성
2021-03-06,4448,921,80 이상
2021-03-06,6935,450,70-79
2021-03-06,14328,186,60-69
2021-03-06,12091,6,30-39
2021-03-06,13245,14,40-49
2021-03-06,13901,1,20-29
2021-03-06,6229,0,10-19
2021-03-06,3775,0,0-9
2021-03-06,17095,54,50-59
2021-03-07,45713,813,남성
2021-03-07,46750,821,여성
2021-03-07,4464,922,80 이상
2021-03-07,6972,451,70-79
2021-03-07,14381,186,60-69
2021-03-07,13298,14,40-49
2021-03-07,12156,6,30-39
2021-03-07,13978,1,20-29
2021-03-07,6260,0,10-19
2021-03-07,3793,0,0-9
2021-03-07,17161,54,50-59
2021-03-08,6996,455,70-79
2021-03-08,45910,817,남성
2021-03-08,46899,825,여성
2021-03-08,4469,925,80 이상
2021-03-08,14423,187,60-69
2021-03-08,3812,0,0-9
2021-03-08,13346,14,40-49
2021-03-08,12213,6,30-39
2021-03-08,14029,1,20-29
2021-03-08,6293,0,10-19
2021-03-08,17228,54,50-59
2021-03-09,46139,818,남성
2021-03-09,47116,827,여성
2021-03-09,4478,927,80 이상
2021-03-09,7027,456,70-79
2021-03-09,14499,187,60-69
2021-03-09,13429,14,40-49
2021-03-09,12281,6,30-39
2021-03-09,14084,1,20-29
2021-03-09,6316,0,10-19
2021-03-09,3840,0,0-9
2021-03-09,17301,54,50-59
2021-03-10,46392,821,남성
2021-03-10,4500,927,80 이상
2021-03-10,7057,457,70-79
2021-03-10,14562,188,60-69
2021-03-10,47333,827,여성
2021-03-10,13498,14,40-49
2021-03-10,12376,6,30-39
2021-03-10,14141,1,20-29
2021-03-10,6355,0,10-19
2021-03-10,3866,0,0-9
2021-03-10,17370,55,50-59
2021-03-11,46625,823,남성
2021-03-11,47565,829,여성
2021-03-11,4514,930,80 이상
2021-03-11,7084,457,70-79
2021-03-11,14643,189,60-69
2021-03-11,12454,6,30-39
2021-03-11,13573,14,40-49
2021-03-11,14194,1,20-29
2021-03-11,6398,0,10-19
2021-03-11,3894,0,0-9
2021-03-11,17436,55,50-59
2021-03-12,47802,836,여성
2021-03-12,4529,936,80 이상
2021-03-12,46876,826,남성
2021-03-12,7127,460,70-79
2021-03-12,14718,189,60-69
2021-03-12,17510,55,50-59
2021-03-12,13640,14,40-49
2021-03-12,12529,7,30-39
2021-03-12,14263,1,20-29
2021-03-12,6436,0,10-19
2021-03-12,3926,0,0-9
2021-03-13,47110,829,남성
2021-03-13,48058,838,여성
2021-03-13,4551,938,80 이상
2021-03-13,7162,463,70-79
2021-03-13,14803,189,60-69
2021-03-13,17615,55,50-59
2021-03-13,13715,14,40-49
2021-03-13,12602,7,30-39
2021-03-13,14312,1,20-29
2021-03-13,6463,0,10-19
2021-03-13,3945,0,0-9
2021-03-14,47347,830,남성
2021-03-14,48280,839,여성
2021-03-14,4568,938,80 이상
2021-03-14,7188,463,70-79
2021-03-14,14867,190,60-69
2021-03-14,3960,0,0-9
2021-03-14,13789,14,40-49
2021-03-14,12687,7,30-39
2021-03-14,14382,2,20-29
2021-03-14,6489,0,10-19
2021-03-14,17697,55,50-59
2021-03-15,7207,463,70-79
2021-03-15,47560,832,남성
2021-03-15,48446,843,여성
2021-03-15,4574,943,80 이상
2021-03-15,14922,191,60-69
2021-03-15,17778,55,50-59
2021-03-15,13842,14,40-49
2021-03-15,12752,7,30-39
2021-03-15,14439,2,20-29
2021-03-15,6513,0,10-19
2021-03-15,3979,0,0-9
2021-03-16,47746,834,남성
2021-03-16,48623,844,여성
2021-03-16,4582,943,80 이상
2021-03-16,7230,465,70-79
2021-03-16,14981,192,60-69
2021-03-16,13891,14,40-49
2021-03-16,12811,7,30-39
2021-03-16,14474,2,20-29
2021-03-16,6534,0,10-19
2021-03-16,3999,0,0-9
2021-03-16,17867,55,50-59
2021-03-17,7259,467,70-79
2021-03-17,47988,838,남성
2021-03-17,48850,848,여성
2021-03-17,4588,946,80 이상
2021-03-17,15054,195,60-69
2021-03-17,4017,0,0-9
2021-03-17,13976,14,40-49
2021-03-17,12882,7,30-39
2021-03-17,14542,2,20-29
2021-03-17,6564,0,10-19
2021-03-17,17956,55,50-59
2021-03-18,7277,468,70-79
2021-03-18,48232,838,남성
2021-03-18,49051,850,여성
2021-03-18,4601,947,80 이상
2021-03-18,15118,195,60-69
2021-03-18,18034,55,50-59
2021-03-18,14058,14,40-49
2021-03-18,12957,7,30-39
2021-03-18,14610,2,20-29
2021-03-18,6589,0,10-19
2021-03-18,4039,0,0-9
2021-03-19,48462,840,남성
2021-03-19,49284,850,여성
2021-03-19,4617,947,80 이상
2021-03-19,7305,469,70-79
2021-03-19,15198,195,60-69
2021-03-19,14133,14,40-49
2021-03-19,13031,7,30-39
2021-03-19,14656,3,20-29
2021-03-19,6619,0,10-19
2021-03-19,4065,0,0-9
2021-03-19,18122,55,50-59
2021-03-20,7321,469,70-79
2021-03-20,48701,841,남성
2021-03-20,49492,852,여성
2021-03-20,4625,949,80 이상
2021-03-20,15276,195,60-69
2021-03-20,4086,0,0-9
2021-03-20,14204,14,40-49
2021-03-20,13097,7,30-39
2021-03-20,14739,3,20-29
2021-03-20,6644,0,10-19
2021-03-20,18201,56,50-59
2021-03-21,4636,951,80 이상
2021-03-21,48947,843,남성
2021-03-21,49702,853,여성
2021-03-21,7356,470,70-79
2021-03-21,15360,195,60-69
2021-03-21,14276,14,40-49
2021-03-21,13166,7,30-39
2021-03-21,14810,3,20-29
2021-03-21,6666,0,10-19
2021-03-21,18272,56,50-59
2021-03-21,4107,0,0-9
2021-03-22,49909,854,여성
2021-03-22,49155,843,남성
2021-03-22,4642,951,80 이상
2021-03-22,7380,471,70-79
2021-03-22,15418,195,60-69
2021-03-22,18348,56,50-59
2021-03-22,14343,14,40-49
2021-03-22,13247,7,30-39
2021-03-22,14869,3,20-29
2021-03-22,6687,0,10-19
2021-03-22,4130,0,0-9
2021-03-23,49311,846,남성
2021-03-23,50099,858,여성
2021-03-23,4650,953,80 이상
2021-03-23,7418,474,70-79
2021-03-23,15470,197,60-69
2021-03-23,4154,0,0-9
2021-03-23,14396,14,40-49
2021-03-23,13292,7,30-39
2021-03-23,14920,3,20-29
2021-03-23,6713,0,10-19
2021-03-23,18397,56,50-59
2021-03-24,4660,954,80 이상
2021-03-24,7443,476,70-79
2021-03-24,49540,848,남성
2021-03-24,50298,859,여성
2021-03-24,15526,197,60-69
2021-03-24,4179,0,0-9
2021-03-24,14462,14,40-49
2021-03-24,13369,7,30-39
2021-03-24,14988,3,20-29
2021-03-24,6752,0,10-19
2021-03-24,18459,56,50-59
2021-03-25,49766,850,남성
2021-03-25,50502,859,여성
2021-03-25,4668,954,80 이상
2021-03-25,7461,478,70-79
2021-03-25,15579,197,60-69
2021-03-25,14530,14,40-49
2021-03-25,13442,7,30-39
2021-03-25,15058,3,20-29
2021-03-25,6784,0,10-19
2021-03-25,4200,0,0-9
2021-03-25,18546,56,50-59
2021-03-26,7487,480,70-79
2021-03-26,50004,852,남성
2021-03-26,50753,864,여성
2021-03-26,4677,957,80 이상
2021-03-26,15648,197,60-69
2021-03-26,4248,0,0-9
2021-03-26,14614,14,40-49
2021-03-26,13516,7,30-39
2021-03-26,15131,3,20-29
2021-03-26,6813,0,10-19
2021-03-26,18623,58,50-59
2021-03-27,4687,959,80 이상
2021-03-27,50249,857,남성
2021-03-27,51013,864,여성
2021-03-27,7524,482,70-79
2021-03-27,15729,198,60-69
2021-03-27,14692,14,40-49
2021-03-27,13591,7,30-39
2021-03-27,15193,3,20-29
2021-03-27,6861,0,10-19
2021-03-27,18709,58,50-59
2021-03-27,4276,0,0-9
2021-03-28,51242,864,여성
2021-03-28,50502,858,남성
2021-03-28,4717,959,80 이상
2021-03-28,7559,483,70-79
2021-03-28,15806,198,60-69
2021-03-28,18775,58,50-59
2021-03-28,14755,14,40-49
2021-03-28,13653,7,30-39
2021-03-28,15274,3,20-29
2021-03-28,6901,0,10-19
2021-03-28,4304,0,0-9
2021-03-29,50700,859,남성
2021-03-29,51426,867,여성
2021-03-29,4726,962,80 이상
2021-03-29,7583,484,70-79
2021-03-29,15865,198,60-69
2021-03-29,4317,0,0-9
2021-03-29,14822,14,40-49
2021-03-29,13697,7,30-39
2021-03-29,15327,3,20-29
2021-03-29,6933,0,10-19
2021-03-29,18856,58,50-59
2021-03-30,4735,964,80 이상
2021-03-30,7609,485,70-79
2021-03-30,50940,861,남성
2021-03-30,51633,868,여성
2021-03-30,15925,198,60-69
2021-03-30,4337,0,0-9
2021-03-30,14906,14,40-49
2021-03-30,13761,7,30-39
2021-03-30,15394,3,20-29
2021-03-30,6972,0,10-19
2021-03-30,18934,58,50-59
2021-03-31,51179,862,남성
2021-03-31,51900,869,여성
2021-03-31,4754,965,80 이상
2021-03-31,7636,485,70-79
2021-03-31,15990,199,60-69
2021-03-31,15007,14,40-49
2021-03-31,13834,7,30-39
2021-03-31,15462,3,20-29
2021-03-31,7010,0,10-19
2021-03-31,4371,0,0-9
2021-03-31,19015,58,50-59
2021-04-01,7663,486,70-79
2021-04-01,51460,864,남성
2021-04-01,52170,871,여성
2021-04-01,4771,966,80 이상
2021-04-01,16071,201,60-69
2021-04-01,4409,0,0-9
2021-04-01,15088,14,40-49
2021-04-01,13905,7,30-39
2021-04-01,15553,3,20-29
2021-04-01,7058,0,10-19
2021-04-01,19112,58,50-59
2021-04-02,7710,486,70-79
2021-04-02,51754,865,남성
2021-04-02,52433,872,여성
2021-04-02,4793,968,80 이상
2021-04-02,16140,201,60-69
2021-04-02,4431,0,0-9
2021-04-02,15173,14,40-49
2021-04-02,13996,7,30-39
2021-04-02,15644,3,20-29
2021-04-02,7094,0,10-19
2021-04-02,19206,58,50-59
2021-04-03,52028,868,남성
2021-04-03,52702,872,여성
2021-04-03,4807,968,80 이상
2021-04-03,7739,488,70-79
2021-04-03,16233,201,60-69
2021-04-03,15270,14,40-49
2021-04-03,14072,7,30-39
2021-04-03,15722,3,20-29
2021-04-03,7137,0,10-19
2021-04-03,4456,0,0-9
2021-04-03,19294,59,50-59
2021-04-04,52274,870,남성
2021-04-04,52999,874,여성
2021-04-04,4816,968,80 이상
2021-04-04,7767,491,70-79
2021-04-04,19389,60,50-59
2021-04-04,14159,7,30-39
2021-04-04,15350,14,40-49
2021-04-04,15803,3,20-29
2021-04-04,7177,0,10-19
2021-04-04,4477,0,0-9
2021-04-04,16335,201,60-69
2021-04-05,52501,870,남성
2021-04-05,53245,878,여성
2021-04-05,4832,971,80 이상
2021-04-05,7804,492,70-79
2021-04-05,16428,201,60-69
2021-04-05,15423,14,40-49
2021-04-05,14209,7,30-39
2021-04-05,15864,3,20-29
2021-04-05,7219,0,10-19
2021-04-05,4494,0,0-9
2021-04-05,19473,60,50-59
2021-04-06,7839,493,70-79
2021-04-06,52732,871,남성
2021-04-06,53491,881,여성
2021-04-06,4842,972,80 이상
2021-04-06,16494,202,60-69
2021-04-06,4523,0,0-9
2021-04-06,15505,14,40-49
2021-04-06,14261,7,30-39
2021-04-06,15921,3,20-29
2021-04-06,7257,0,10-19
2021-04-06,19581,61,50-59
2021-04-07,4853,973,80 이상
2021-04-07,53066,873,남성
2021-04-07,53825,883,여성
2021-04-07,7874,494,70-79
2021-04-07,16592,204,60-69
2021-04-07,15619,14,40-49
2021-04-07,14349,7,30-39
2021-04-07,16011,3,20-29
2021-04-07,7331,0,10-19
2021-04-07,19711,61,50-59
2021-04-07,4551,0,0-9
2021-04-08,54183,884,여성
2021-04-08,53408,874,남성
2021-04-08,4865,974,80 이상
2021-04-08,7922,495,70-79
2021-04-08,16679,204,60-69
2021-04-08,19836,61,50-59
2021-04-08,15729,14,40-49
2021-04-08,14465,7,30-39
2021-04-08,16105,3,20-29
2021-04-08,7404,0,10-19
2021-04-08,4586,0,0-9
2021-04-09,53739,877,남성
2021-04-09,54523,887,여성
2021-04-09,4877,975,80 이상
2021-04-09,7959,499,70-79
2021-04-09,16778,205,60-69
2021-04-09,4623,0,0-9
2021-04-09,15854,14,40-49
2021-04-09,14549,7,30-39
2021-04-09,16200,3,20-29
2021-04-09,7454,0,10-19
2021-04-09,19968,61,50-59
2021-04-10,4907,976,80 이상
2021-04-10,8000,499,70-79
2021-04-10,54075,878,남성
2021-04-10,54864,887,여성
2021-04-10,16874,205,60-69
2021-04-10,4657,0,0-9
2021-04-10,15980,14,40-49
2021-04-10,14625,7,30-39
2021-04-10,16288,3,20-29
2021-04-10,7524,0,10-19
2021-04-10,20084,61,50-59
2021-04-11,54414,881,남성
2021-04-11,55139,887,여성
2021-04-11,4923,977,80 이상
2021-04-11,8045,499,70-79
2021-04-11,16966,207,60-69
2021-04-11,16070,14,40-49
2021-04-11,14705,7,30-39
2021-04-11,16374,3,20-29
2021-04-11,7582,0,10-19
2021-04-11,4691,0,0-9
2021-04-11,20197,61,50-59
2021-04-12,8077,500,70-79
2021-04-12,54714,882,남성
2021-04-12,55426,888,여성
2021-04-12,4944,978,80 이상
2021-04-12,17061,207,60-69
2021-04-12,4719,0,0-9
2021-04-12,16164,14,40-49
2021-04-12,14784,7,30-39
2021-04-12,16445,3,20-29
2021-04-12,7623,0,10-19
2021-04-12,20323,61,50-59
2021-04-13,8114,503,70-79
2021-04-13,54995,885,남성
2021-04-13,55687,890,여성
2021-04-13,4962,980,80 이상
2021-04-13,17133,207,60-69
2021-04-13,4745,0,0-9
2021-04-13,16244,14,40-49
2021-04-13,14853,7,30-39
2021-04-13,16510,3,20-29
2021-04-13,7667,0,10-19
2021-04-13,20454,61,50-59
2021-04-14,55374,887,남성
2021-04-14,56039,895,여성
2021-04-14,4988,983,80 이상
2021-04-14,8145,507,70-79
2021-04-14,17240,207,60-69
2021-04-14,20602,61,50-59
2021-04-14,14966,7,30-39
2021-04-14,16620,3,20-29
2021-04-14,7717,0,10-19
2021-04-14,4777,0,0-9
2021-04-14,16358,14,40-49
2021-04-15,55727,890,남성
2021-04-15,8192,510,70-79
2021-04-15,5010,985,80 이상
2021-04-15,17325,208,60-69
2021-04-15,56384,898,여성
2021-04-15,16476,14,40-49
2021-04-15,15070,7,30-39
2021-04-15,16728,3,20-29
2021-04-15,7761,0,10-19
2021-04-15,4802,0,0-9
2021-04-15,20747,61,50-59
2021-04-16,56050,891,남성
2021-04-16,56734,899,여성
2021-04-16,5026,986,80 이상
2021-04-16,8232,511,70-79
2021-04-16,17430,208,60-69
2021-04-16,20887,61,50-59
2021-04-16,16586,14,40-49
2021-04-16,15158,7,30-39
2021-04-16,16815,3,20-29
2021-04-16,7813,0,10-19
2021-04-16,4837,0,0-9
2021-04-17,56377,892,남성
2021-04-17,57065,902,여성
2021-04-17,5051,989,80 이상
2021-04-17,8278,511,70-79
2021-04-17,17524,209,60-69
2021-04-17,4857,0,0-9
2021-04-17,16695,14,40-49
2021-04-17,15245,7,30-39
2021-04-17,16909,3,20-29
2021-04-17,7857,0,10-19
2021-04-17,21026,61,50-59
2021-04-18,8325,514,70-79
2021-04-18,56721,894,남성
2021-04-18,57392,903,여성
2021-04-18,5072,989,80 이상
2021-04-18,17637,209,60-69
2021-04-18,21128,61,50-59
2021-04-18,16804,14,40-49
2021-04-18,15338,7,30-39
2021-04-18,17012,3,20-29
2021-04-18,7910,0,10-19
2021-04-18,4887,0,0-9
2021-04-19,56999,896,남성
2021-04-19,57646,905,여성
2021-04-19,5084,990,80 이상
2021-04-19,8365,515,70-79
2021-04-19,17724,211,60-69
2021-04-19,16882,14,40-49
2021-04-19,15408,7,30-39
2021-04-19,17073,3,20-29
2021-04-19,7946,0,10-19
2021-04-19,4922,0,0-9
2021-04-19,21241,61,50-59
2021-04-20,8399,515,70-79
2021-04-20,57294,896,남성
2021-04-20,57900,906,여성
2021-04-20,5097,991,80 이상
2021-04-20,17800,211,60-69
2021-04-20,4943,0,0-9
2021-04-20,16993,14,40-49
2021-04-20,15480,7,30-39
2021-04-20,17132,3,20-29
2021-04-20,8008,0,10-19
2021-04-20,21342,61,50-59
2021-04-21,57660,898,남성
2021-04-21,58265,908,여성
2021-04-21,5116,992,80 이상
2021-04-21,8434,518,70-79
2021-04-21,17894,211,60-69
2021-04-21,15581,7,30-39
2021-04-21,17121,14,40-49
2021-04-21,17246,3,20-29
2021-04-21,8079,0,10-19
2021-04-21,4982,0,0-9
2021-04-21,21472,61,50-59
2021-04-22,58046,900,남성
2021-04-22,58614,908,여성
2021-04-22,5134,992,80 이상
2021-04-22,8473,519,70-79
2021-04-22,18001,212,60-69
2021-04-22,17253,14,40-49
2021-04-22,15683,7,30-39
2021-04-22,17342,3,20-29
2021-04-22,8137,0,10-19
2021-04-22,5011,0,0-9
2021-04-22,21626,61,50-59
2021-04-23,8529,519,70-79
2021-04-23,58439,902,남성
2021-04-23,59018,909,여성
2021-04-23,5189,994,80 이상
2021-04-23,18095,212,60-69
2021-04-23,5064,0,0-9
