지역,구분,2017-05-22 09:00:52,2017-05-29 09:00:52,2017-06-05 09:00:52,2017-06-12 09:00:52,2017-06-19 09:00:52,2017-06-26 09:00:52,2017-07-03 09:00:52,2017-07-10 09:00:52,2017-07-17 09:00:52,2017-07-24 09:00:52,2017-07-31 09:00:52,2017-08-07 09:00:52,2017-08-14 09:00:52,2017-08-21 09:00:52,2017-08-28 09:00:52,2017-09-04 09:00:52,2017-09-11 09:00:52,2017-09-18 09:00:52,2017-09-25 09:00:52,2017-10-09 09:00:52,2017-10-16 09:00:52,2017-10-23 09:00:52,2017-10-30 09:00:52,2017-11-06 09:00:52,2017-11-13 09:00:52,2017-11-20 09:00:52,2017-11-27 09:00:52,2017-12-04 09:00:52,2017-12-11 09:00:52,2017-12-18 09:00:52,2017-12-25 09:00:52,2018-01-01 09:00:52,2018-01-08 09:00:52,2018-01-15 09:00:52,2018-01-22 09:00:52,2018-01-29 09:00:52,2018-02-05 09:00:52,2018-02-19 09:00:52,2018-02-26 09:00:52,2018-03-05 09:00:52,2018-03-12 09:00:52,2018-03-19 09:00:52,2018-03-26 09:00:52,2018-04-02 09:00:52,2018-04-09 09:00:52,2018-04-16 09:00:52,2018-04-23 09:00:52,2018-04-30 09:00:52,2018-05-07 09:00:52,2018-05-14 09:00:52,2018-05-21 09:00:52,2018-05-28 09:00:52,2018-06-04 09:00:52,2018-06-11 09:00:52,2018-06-18 09:00:52,2018-06-25 09:00:52,2018-07-02 09:00:52,2018-07-09 09:00:52,2018-07-16 09:00:52,2018-07-23 09:00:52,2018-07-30 09:00:52,2018-08-06 09:00:52,2018-08-13 09:00:52,2018-08-20 09:00:52,2018-08-27 09:00:52,2018-09-03 09:00:52,2018-09-10 09:00:52,2018-09-17 09:00:52,2018-10-01 09:00:52,2018-10-08 09:00:52,2018-10-15 09:00:52,2018-10-22 09:00:52,2018-10-29 09:00:52,2018-11-05 09:00:52,2018-11-12 09:00:52,2018-11-19 09:00:52,2018-11-26 09:00:52,2018-12-03 09:00:52,2018-12-10 09:00:52,2018-12-17 09:00:52,2018-12-24 09:00:52,2018-12-31 09:00:52,2019-01-07 09:00:52,2019-01-14 09:00:52,2019-01-21 09:00:52,2019-01-28 09:00:52,2019-02-11 09:00:52,2019-02-18 09:00:52,2019-02-25 09:00:52,2019-03-04 09:00:52,2019-03-11 09:00:52,2019-03-18 09:00:52,2019-03-25 09:00:52,2019-04-01 09:00:52,2019-04-08 09:00:52,2019-04-15 09:00:52,2019-04-22 09:00:52,2019-04-29 09:00:52,2019-05-06 09:00:52,2019-05-13 09:00:52,2019-05-20 09:00:52,2019-05-27 09:00:52,2019-06-03 09:00:52,2019-06-10 09:00:52,2019-06-17 09:00:52,2019-06-24 09:00:52,2019-07-01 09:00:52,2019-07-08 09:00:52,2019-07-15 09:00:52,2019-07-22 09:00:52,2019-07-29 09:00:52,2019-08-05 09:00:52,2019-08-12 09:00:52,2019-08-19 09:00:52,2019-08-26 09:00:52,2019-09-02 09:00:52,2019-09-16 09:00:52,2019-09-23 09:00:52,2019-09-30 09:00:52,2019-10-07 09:00:52,2019-10-14 09:00:52,2019-10-21 09:00:52,2019-10-28 09:00:52,2019-11-04 09:00:52,2019-11-11 09:00:52,2019-11-18 09:00:52,2019-11-25 09:00:52,2019-12-02 09:00:52,2019-12-09 09:00:52,2019-12-16 09:00:52,2019-12-23 09:00:52,2019-12-30 09:00:52,2020-01-06 09:00:52,2020-01-13 09:00:52,2020-01-20 09:00:52,2020-02-03 09:00:52,2020-02-10 09:00:52,2020-02-17 09:00:52,2020-02-24 09:00:52,2020-03-02 09:00:52,2020-03-09 09:00:52,2020-03-16 09:00:52,2020-03-23 09:00:52,2020-03-30 09:00:52,2020-04-06 09:00:52,2020-04-13 09:00:52,2020-04-20 09:00:52,2020-05-04 09:00:52,2020-05-11 09:00:52,2020-05-18 09:00:52,2020-05-25 09:00:52,2020-06-01 09:00:52,2020-06-08 09:00:52,2020-06-15 09:00:52,2020-06-22 09:00:52,2020-06-29 09:00:52,2020-07-06 09:00:52,2020-07-13 09:00:52,2020-07-20 09:00:52,2020-07-27 09:00:52,2020-08-03 09:00:52,2020-08-10 09:00:52,2020-08-17 09:00:52,2020-08-24 09:00:52,2020-08-31 09:00:52,2020-09-07 09:00:52,2020-09-14 09:00:52,2020-09-21 09:00:52,2020-10-05 09:00:52,2020-10-12 09:00:52,2020-10-19 09:00:52,2020-10-26 09:00:52,2020-11-02 09:00:52,2020-11-09 09:00:52,2020-11-16 09:00:52,2020-11-23 09:00:52,2020-11-30 09:00:52,2020-12-07 09:00:52,2020-12-14 09:00:52,2020-12-21 09:00:52,2020-12-28 09:00:52,2021-01-04 09:00:52,2021-01-11 09:00:52,2021-01-18 09:00:52,2021-01-25 09:00:52,2021-02-01 09:00:52,2021-02-15 09:00:52,2021-02-22 09:00:52,2021-03-01 09:00:52,2021-03-08 09:00:52,2021-03-15 09:00:52,2021-03-22 09:00:52,2021-03-29 09:00:52,2021-04-05 09:00:52,2021-04-12 09:00:52,2021-04-19 09:00:52,2021-04-26 09:00:52,2021-05-03 09:00:52,2021-05-10 09:00:52,2021-05-17 09:00:52,2021-05-24 09:00:52,2021-05-31 09:00:52,2021-06-07 09:00:52,2021-06-14 09:00:52,2021-06-21 09:00:52,2021-06-28 09:00:52,2021-07-05 09:00:52,2021-07-12 09:00:52,2021-07-19 09:00:52,2021-07-26 09:00:52,2021-08-02 09:00:52,2021-08-09 09:00:52,2021-08-16 09:00:52,2021-08-23 09:00:52,2021-08-30 09:00:52,2021-09-06 09:00:52,2021-09-13 09:00:52,2021-09-27 09:00:52,2021-10-04 09:00:52,2021-10-11 09:00:52,2021-10-18 09:00:52,2021-10-25 09:00:52,2021-11-01 09:00:52,2021-11-08 09:00:52,2021-11-15 09:00:52,2021-11-22 09:00:52,2021-11-29 09:00:52,2021-12-06 09:00:52,2021-12-13 09:00:52,2021-12-20 09:00:52,2021-12-27 09:00:52,2022-01-03 09:00:52,2022-01-10 09:00:52,2022-01-17 09:00:52,2022-01-24 09:00:52,2022-02-07 09:00:52,2022-02-14 09:00:52,2022-02-21 09:00:52,2022-02-28 09:00:52,2022-03-07 09:00:52,2022-03-14 09:00:52,2022-03-21 09:00:52,2022-03-28 09:00:52,2022-04-04 09:00:52,2022-04-11 09:00:52,2022-04-18 09:00:52,2022-04-25 09:00:52,2022-05-02 09:00:52,2022-05-09 09:00:52,2022-05-16 09:00:52,Unnamed: 252
울산광역시,중대형,78.341,78.317,78.306,78.328,78.328,78.328,78.328,78.322,78.272,78.272,78.227,78.158,78.158,78.152,78.126,78.008,78.008,77.953,77.807,77.78,77.627,77.537,77.432,77.432,77.369,77.369,77.271,77.248,77.242,77.227,77.227,77.227,77.227,77.199,77.199,77.118,77.118,77.137,77.134,77.134,77.072,77.01,77.003,76.909,76.876,76.723,76.643,76.599,76.559,76.516,76.486,76.484,76.475,76.475,76.287,76.151,76.141,76.109,76.095,76.085,75.961,75.958,75.918,75.867,75.836,75.823,75.804,75.79,75.772,75.687,75.688,75.516,75.516,75.506,75.506,75.486,75.365,75.354,75.309,75.187,75.116,75.116,75.098,75.042,74.829,74.793,74.785,74.61,74.356,74.323,74.155,74.128,74.057,74.057,73.929,73.542,73.542,73.502,73.502,73.492,73.358,73.351,73.335,73.238,73.238,73.225,73.21,73.208,73.208,73.223,73.212,73.152,73.152,73.095,73.111,73.111,73.111,73.03,72.982,72.982,73.213,73.293,73.284,73.3,73.305,73.386,73.429,73.557,73.566,73.612,73.624,73.629,73.629,73.912,74.006,74.022,74.049,74.149,74.255,74.59,74.59,74.621,74.621,74.621,74.684,74.684,74.851,74.928,74.972,75.11,75.154,75.257,75.342,75.606,75.888,76.026,76.189,76.478,76.694,76.926,77.062,77.239,77.53,77.745,78.022,78.022,78.042,78.378,78.592,78.802,79.071,79.617,80.24,80.859,81.661,82.892,84.092,84.396,84.952,85.669,86.8,87.442,88.019,88.588,89.238,89.408,89.684,90.219,90.292,90.676,91.001,91.524,92.161,92.544,92.751,92.902,93.131,93.287,93.83,94.209,94.394,94.786,94.897,94.961,95.122,95.167,95.342,95.472,96.143,96.254,96.942,97.273,97.64,97.852,97.94,97.949,98.03,98.288,98.35,98.395,98.52,98.671,99.116,99.194,99.317,99.333,99.389,99.531,99.735,99.86,99.86,99.873,100.0,100.133,100.143,100.252,100.253,100.352,100.35,100.351,100.396,100.396,100.396,100.652,100.652,100.652,100.662,100.674,100.694,100.694,0.0
울산광역시,중형,78.501,78.489,78.489,78.395,78.395,78.395,78.388,78.385,78.384,78.384,78.375,78.368,78.322,78.318,78.289,78.121,78.12,78.12,78.105,78.105,78.092,78.091,78.053,78.052,78.034,78.009,78.001,77.986,77.984,77.982,77.982,77.977,77.977,77.972,77.941,77.941,77.948,77.944,77.943,77.939,77.938,77.929,77.925,77.919,77.726,77.576,77.524,77.518,77.334,77.332,77.329,77.314,77.192,77.185,77.178,77.167,77.361,77.355,77.279,77.259,77.255,77.253,77.18,77.173,77.17,77.17,77.166,77.132,77.098,77.055,77.018,76.998,76.958,76.953,76.953,76.836,76.14,76.096,76.096,76.093,76.084,76.084,76.084,76.084,75.812,75.812,75.812,75.812,75.704,75.16,75.116,75.116,75.116,75.05,75.05,75.05,75.05,75.0,74.972,74.428,74.489,74.489,74.483,74.483,74.483,74.407,74.407,74.407,74.407,74.407,74.318,74.318,74.318,74.318,74.077,74.077,74.077,73.945,73.945,73.923,73.923,73.923,74.228,74.256,74.437,74.518,74.54,74.708,74.834,75.22,75.282,75.282,75.436,75.436,75.436,75.552,75.599,76.001,76.598,76.711,76.711,76.711,76.711,76.711,76.963,76.963,76.963,76.968,77.278,77.614,77.614,77.614,77.775,78.281,78.303,78.434,78.825,78.879,78.816,79.699,80.419,80.521,80.62,80.62,81.871,81.871,81.898,81.899,82.17,82.745,83.04,83.338,84.847,85.754,86.099,88.421,90.584,91.219,92.308,92.945,93.408,93.546,94.356,94.356,94.466,94.603,94.604,94.713,94.727,94.727,95.363,95.362,95.392,95.392,95.392,95.392,95.392,95.392,95.405,95.529,95.616,95.908,95.927,96.007,96.006,96.056,96.056,96.056,96.056,96.056,96.364,96.364,96.364,96.364,96.43,96.895,97.264,97.438,97.562,97.697,97.791,98.352,98.827,99.267,99.444,99.444,99.541,99.542,99.542,99.783,99.783,99.783,100.0,100.01,100.104,100.104,100.104,99.828,99.828,99.937,99.937,99.937,99.937,99.937,99.991,99.991,99.991,100.045,100.045,100.132,0.088
울산광역시,중소형,90.409,90.303,90.264,90.211,90.194,90.183,90.141,90.103,90.074,90.06,90.025,89.971,89.918,89.87,89.739,89.7,89.7,89.651,89.581,89.567,89.545,89.507,89.45,89.409,89.287,89.227,89.21,89.107,89.008,88.986,88.968,88.95,88.929,88.891,88.84,88.818,88.805,88.784,88.749,88.743,88.682,88.62,88.597,88.507,88.42,88.311,88.161,88.099,88.009,87.961,87.883,87.795,87.74,87.702,87.583,87.497,87.397,87.219,87.128,87.008,86.969,86.932,86.877,86.84,86.765,86.739,86.679,86.635,86.552,86.284,86.193,86.008,85.625,85.535,85.478,85.364,85.164,85.089,85.065,85.05,84.886,84.867,84.719,84.361,83.904,83.725,83.592,83.447,83.305,83.142,82.973,82.858,82.676,82.53,82.339,82.236,82.113,81.956,81.806,81.662,81.561,81.529,81.439,81.353,81.287,81.196,81.041,80.946,80.896,80.829,80.808,80.77,80.739,80.655,80.654,80.551,80.473,80.418,80.402,80.412,80.436,80.503,80.551,80.528,80.58,80.562,80.609,80.657,80.7,80.767,80.843,80.874,80.957,81.04,81.063,81.322,81.421,81.491,81.61,81.737,81.901,81.912,81.955,82.001,82.106,82.129,82.148,82.143,82.217,82.314,82.37,82.46,82.494,82.543,82.583,82.717,82.801,82.923,83.027,83.149,83.251,83.317,83.334,83.395,83.621,83.708,83.828,83.847,83.932,84.069,84.256,84.552,84.881,85.342,85.958,86.997,87.967,88.508,88.964,89.356,90.015,90.42,90.611,90.873,91.259,91.462,91.911,92.297,92.726,93.079,93.23,93.436,93.695,93.789,93.979,94.068,94.151,94.26,94.346,94.496,94.703,94.764,94.835,95.083,95.168,95.378,95.443,95.566,95.746,95.982,96.158,96.552,96.665,96.797,97.118,97.357,97.56,97.788,98.171,98.347,98.651,98.82,98.996,99.071,99.266,99.449,99.563,99.683,99.789,99.858,99.88,99.906,100.0,100.066,100.08,100.095,100.094,100.12,100.103,100.101,100.079,100.079,100.079,100.163,100.166,100.219,100.231,100.24,100.263,100.29,0.026
울산광역시,소형,98.426,98.373,98.343,98.307,98.276,98.267,98.221,98.179,98.081,98.081,97.979,97.913,97.855,97.756,97.78,97.696,97.634,97.634,97.634,97.59,97.579,97.467,97.359,97.353,97.28,97.13,97.011,96.971,96.919,96.786,96.78,96.73,96.729,96.663,96.607,96.591,96.578,96.54,96.496,96.474,96.497,96.481,96.457,96.396,96.357,96.063,95.794,95.708,95.599,95.526,95.397,95.364,95.281,95.181,94.736,94.668,94.615,94.553,94.313,94.167,94.05,93.904,93.773,93.654,93.574,93.506,93.247,92.994,92.812,92.669,92.183,91.884,91.45,91.374,91.322,91.043,90.905,90.896,90.84,90.807,90.591,90.582,90.582,90.425,90.119,90.096,89.025,88.608,88.453,88.138,87.766,87.475,87.209,86.838,86.792,86.689,86.604,86.493,86.389,86.2,86.067,85.997,85.854,85.676,85.508,85.496,85.496,85.354,85.338,85.244,85.216,85.055,85.045,85.045,84.871,84.865,84.797,84.696,84.702,84.701,84.63,84.687,84.736,84.84,84.686,84.693,84.708,84.667,84.735,84.743,84.836,84.857,84.899,84.991,84.991,85.098,85.179,85.271,85.271,85.28,85.28,85.326,85.401,85.401,85.442,85.443,85.467,85.467,85.456,85.523,85.683,85.768,85.788,85.844,85.844,85.98,86.074,86.14,86.007,86.011,86.011,85.961,85.962,85.982,85.994,86.197,86.202,86.365,86.424,86.424,86.444,86.504,86.825,87.058,87.93,88.671,89.79,89.885,90.96,91.397,91.565,91.755,92.04,92.361,92.596,92.689,92.793,92.765,92.859,93.02,93.162,93.233,93.454,93.413,93.755,94.036,94.101,94.135,94.196,94.221,94.221,94.289,94.348,94.773,94.781,95.056,95.328,95.328,95.328,95.353,95.361,96.194,96.642,96.897,97.312,97.495,97.609,97.842,97.943,98.074,98.468,98.604,98.757,98.817,99.132,99.442,99.721,99.789,99.789,99.861,99.965,99.966,100.0,100.05,100.467,100.454,100.56,100.593,100.638,100.652,100.667,100.667,100.667,100.914,100.936,101.039,101.114,101.12,101.152,101.167,0.014
세종특별자치시,대형,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.087,55.162,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,55.161,54.995,54.996,54.996,54.996,54.996,54.996,54.996,54.996,54.996,54.996,54.996,54.996,54.996,54.996,54.996,54.996,54.996,54.996,54.875,54.762,54.762,54.648,54.648,54.648,54.648,54.648,54.648,54.648,54.648,54.648,54.648,54.648,54.648,54.494,54.494,54.494,54.494,54.494,54.494,54.425,54.426,54.426,54.426,54.426,54.924,55.047,55.047,55.266,55.441,55.443,55.443,55.726,56.059,56.397,56.592,56.592,57.423,57.766,58.108,60.422,62.14,63.859,64.899,68.337,69.781,69.838,70.464,70.465,72.077,72.079,72.366,74.371,74.372,74.9,74.9,75.473,75.473,75.473,75.473,78.165,78.165,79.209,79.21,82.587,83.211,83.873,85.549,87.224,89.34,92.515,94.144,95.774,96.901,97.858,98.023,98.023,98.573,98.573,98.573,98.573,98.573,98.573,98.848,99.122,99.682,99.953,99.954,99.954,99.954,99.954,99.954,99.954,99.954,99.954,99.954,99.954,99.954,99.954,99.954,99.954,99.459,99.459,99.459,99.459,99.459,99.459,99.999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
세종특별자치시,중대형,59.586,59.621,59.988,60.074,60.074,60.049,60.049,60.117,60.151,60.636,61.551,61.551,61.551,61.551,61.551,61.702,61.702,61.762,61.836,61.836,61.836,61.876,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.942,61.942,62.02,62.02,62.136,62.211,62.456,62.792,62.793,62.793,62.793,62.793,62.793,62.793,62.793,62.793,62.793,62.793,62.793,63.061,63.061,63.209,63.23,63.23,63.23,63.23,63.23,63.23,63.23,63.23,63.23,63.288,63.288,63.422,63.386,63.386,63.386,63.386,63.398,63.398,63.398,63.249,63.249,63.249,63.175,63.175,63.097,63.024,63.024,63.024,63.024,63.024,63.035,63.035,63.035,63.035,63.143,63.143,63.143,63.143,63.143,63.0,63.0,63.0,63.0,62.988,63.004,63.004,63.004,63.004,63.004,63.011,62.998,62.998,62.998,62.998,62.998,62.998,62.998,62.998,62.998,62.998,62.998,62.998,62.998,63.167,63.167,63.167,63.167,63.167,63.167,63.167,63.167,63.167,63.167,63.167,63.167,63.448,63.543,63.597,64.168,64.718,65.469,65.828,66.151,66.657,67.497,67.811,67.81,68.029,68.029,68.174,68.174,68.174,68.174,68.299,68.318,68.843,68.912,69.603,69.854,70.634,71.101,72.206,72.733,73.155,73.595,74.837,76.378,78.213,80.144,81.32,82.5,83.029,83.407,84.602,84.783,86.424,87.397,87.862,88.38,88.564,88.564,89.732,90.142,91.776,92.624,92.624,94.054,95.479,95.63,95.871,96.425,96.662,97.567,98.026,98.402,98.647,98.75,99.112,99.285,99.495,99.723,99.946,100.108,100.222,100.298,100.423,100.575,100.744,100.759,100.858,100.966,101.09,101.09,101.041,101.04,101.04,101.04,100.996,100.98,100.981,100.981,100.981,100.981,100.822,100.822,100.822,100.822,100.822,100.773,100.701,100.535,100.535,100.535,100.667,100.588,100.443,100.37,100.233,100.0,99.863,99.862,99.862,99.576,99.48,99.384,99.294,99.221,99.221,99.221,98.963,98.918,98.801,98.544,98.354,98.104,97.924,-0.184
세종특별자치시,중형,60.486,60.486,60.925,60.925,61.062,61.21,61.439,61.439,61.591,61.591,61.829,61.829,61.829,61.829,61.829,61.829,61.829,61.925,62.077,62.077,62.077,62.115,62.115,62.115,62.115,62.115,62.115,62.115,62.115,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.203,62.469,62.47,62.47,62.47,62.744,62.744,62.744,62.744,62.744,62.744,62.744,62.744,62.744,62.744,62.744,62.618,62.618,62.581,62.581,62.648,62.648,62.688,62.688,62.688,62.688,62.688,62.688,62.688,62.688,62.505,62.505,62.505,62.563,62.562,62.562,62.562,62.562,62.562,62.562,62.562,62.566,62.566,62.566,62.566,62.566,62.566,62.566,62.562,62.536,62.536,62.536,62.536,62.536,62.536,62.536,62.536,62.536,62.536,62.536,62.536,62.536,62.651,62.651,62.651,62.651,62.651,62.651,62.651,62.651,62.651,62.651,62.651,62.651,63.003,64.216,64.45,64.45,65.196,65.785,66.867,67.248,67.247,68.014,68.186,68.315,68.445,68.83,69.39,69.584,69.584,69.955,69.955,69.955,69.955,70.303,71.013,71.036,71.641,72.63,75.263,75.771,76.653,76.653,78.07,79.602,82.523,83.743,85.353,88.598,89.822,90.026,91.194,91.748,92.668,92.668,93.872,93.969,94.444,94.444,95.934,96.332,97.524,99.211,99.526,99.774,99.982,100.819,100.968,100.968,101.221,101.397,101.397,101.397,101.397,101.397,101.397,101.397,101.852,102.053,102.064,102.458,102.538,102.579,102.601,102.63,102.825,102.911,102.934,102.577,102.161,102.161,102.161,102.213,102.212,102.212,102.212,102.212,102.055,102.055,102.055,102.055,101.926,101.926,101.926,101.926,101.926,101.926,101.926,101.926,101.926,101.585,101.505,101.378,101.037,101.037,100.43,100.0,100.0,99.633,99.173,98.973,98.568,98.568,98.548,98.548,98.548,98.548,98.08,97.954,97.753,97.183,96.88,96.744,95.863,-0.911
세종특별자치시,중소형,62.679,62.851,63.09,63.09,63.22,63.308,63.475,63.626,63.833,63.833,64.017,64.018,64.018,64.018,64.018,64.018,64.018,64.163,64.205,64.245,64.245,64.253,64.253,64.253,64.253,64.253,64.253,64.26,64.26,64.308,64.308,64.316,64.395,64.443,64.443,64.443,64.443,64.523,64.723,64.829,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.891,64.891,64.891,64.904,64.97,64.971,65.036,65.172,65.325,65.325,65.312,65.312,65.312,65.382,65.382,65.398,65.415,65.416,65.416,65.416,65.416,65.378,65.378,65.378,65.249,65.25,65.191,65.184,65.184,65.203,65.158,65.027,65.016,65.016,65.016,65.016,65.031,65.008,64.901,64.953,64.952,64.915,64.915,64.915,64.864,64.864,64.891,64.891,64.804,64.81,64.81,64.81,64.81,64.82,64.746,64.745,64.745,64.716,64.6,64.588,64.588,64.585,64.54,64.54,64.54,64.54,64.532,64.493,64.428,64.428,64.377,64.377,64.377,64.383,64.383,64.383,64.383,64.383,64.383,64.383,64.383,64.383,64.39,64.602,64.602,64.668,65.023,65.282,65.647,65.883,66.241,66.852,67.377,67.705,68.121,68.124,68.16,68.199,68.201,68.277,68.277,68.282,68.352,68.43,68.709,68.96,69.609,70.553,71.447,71.83,72.706,73.051,73.97,76.368,78.757,80.021,82.086,82.632,83.524,85.118,86.983,88.326,89.414,89.515,89.526,90.214,91.127,91.182,91.662,92.237,92.94,94.046,94.646,95.962,96.654,97.389,97.873,98.418,98.551,98.93,99.411,99.669,99.879,100.021,100.194,100.293,100.293,100.378,100.526,100.632,100.73,100.73,100.78,100.937,101.131,101.337,101.458,101.625,101.625,101.625,101.667,101.667,101.592,101.629,101.578,101.532,101.458,101.402,101.38,101.368,101.435,101.348,101.319,101.335,101.308,101.249,101.048,101.098,101.098,101.005,100.819,100.665,100.583,100.556,100.443,100.0,99.8,99.532,99.529,99.242,98.787,98.764,98.733,98.593,98.593,98.593,98.237,98.112,98.013,97.844,97.659,97.707,97.064,-0.658
세종특별자치시,소형,66.686,66.76,66.946,67.074,67.211,67.314,67.339,67.439,67.513,67.737,68.017,68.017,68.017,68.029,68.029,68.029,68.14,68.141,68.062,68.062,68.062,68.062,68.062,68.062,68.062,68.062,68.062,68.062,68.062,68.062,68.062,68.077,67.961,67.961,67.886,67.886,67.886,67.934,68.02,68.019,68.01,68.088,68.071,68.071,68.071,68.071,68.071,68.034,68.107,68.144,68.139,68.098,68.092,68.113,68.113,68.17,68.17,68.199,68.158,68.172,68.172,68.172,68.201,68.526,68.526,68.526,68.536,68.536,68.516,68.517,68.517,68.491,68.491,68.491,68.476,68.476,68.476,68.487,68.438,68.438,68.438,68.438,68.419,68.466,68.432,68.432,68.391,68.391,68.314,68.314,68.314,68.314,68.314,68.216,68.216,68.216,68.185,68.185,68.137,68.077,68.045,67.943,67.943,67.943,67.954,67.738,67.528,67.506,67.346,67.342,67.342,67.342,67.342,67.2,67.199,67.176,67.176,66.987,66.969,66.97,66.97,66.97,66.97,66.97,66.97,66.97,66.97,66.97,66.97,66.97,67.026,67.095,67.902,67.903,68.074,68.673,69.153,69.389,69.527,70.104,70.104,70.244,70.48,70.706,70.782,70.783,70.841,70.927,71.043,71.331,71.378,71.574,71.689,72.136,72.722,73.371,73.812,74.634,75.235,75.852,77.439,80.036,81.021,81.39,81.946,82.477,83.513,83.691,84.732,84.746,85.11,85.379,86.006,86.89,87.198,87.871,89.151,90.322,91.258,91.629,93.512,93.899,93.818,94.421,95.198,95.276,95.352,95.603,95.859,96.514,96.633,97.079,97.306,97.306,97.711,98.158,98.447,99.031,99.058,99.315,99.439,99.439,99.544,99.544,99.672,99.979,99.979,99.886,99.793,99.793,99.703,99.626,99.626,99.626,99.626,99.626,99.55,99.673,99.831,99.915,99.915,99.915,99.915,100.02,99.924,99.906,99.906,99.906,100.103,100.249,100.093,100.093,100.0,99.939,99.854,99.916,99.744,99.526,99.42,99.39,99.306,99.306,99.306,99.364,99.514,99.498,99.068,98.938,98.954,98.751,-0.205
경기도,대형,66.162,66.175,66.176,66.204,66.208,66.218,66.204,66.223,66.247,66.315,66.335,66.328,66.326,66.362,66.385,66.409,66.389,66.421,66.406,66.421,66.412,66.446,66.441,66.443,66.485,66.523,66.531,66.565,66.573,66.561,66.627,66.669,66.722,66.77,66.816,66.829,66.965,66.971,67.03,67.099,67.109,67.178,67.202,67.328,67.348,67.391,67.491,67.51,67.531,67.57,67.59,67.64,67.736,67.748,67.793,67.829,67.84,67.861,67.895,67.905,67.991,68.039,68.083,68.257,68.441,68.535,68.966,69.373,69.534,69.718,69.887,69.933,70.009,70.035,70.123,70.129,70.129,70.153,70.153,70.138,70.143,70.143,70.134,70.14,70.134,70.129,70.113,70.083,70.08,70.097,70.106,70.07,70.055,70.022,70.011,69.978,69.968,69.97,69.976,69.976,69.981,69.981,69.982,69.961,69.956,69.953,69.963,69.947,69.959,69.952,69.967,69.973,69.971,70.034,70.036,70.052,70.079,70.116,70.153,70.203,70.214,70.202,70.205,70.293,70.36,70.437,70.515,70.565,70.672,70.734,70.784,70.876,70.978,71.111,71.279,71.542,71.798,72.075,72.362,72.482,72.738,72.862,72.914,72.938,72.946,72.951,72.995,73.026,73.095,73.113,73.191,73.342,73.446,73.546,74.057,74.297,74.598,74.75,74.972,75.137,75.406,75.685,75.938,76.198,76.389,76.537,76.676,76.985,77.296,77.374,77.705,78.095,78.597,78.901,79.404,79.555,79.972,80.39,80.966,81.257,81.679,81.876,82.749,83.412,83.838,84.519,85.614,85.98,86.429,86.774,87.098,87.585,88.137,88.832,89.197,89.512,89.663,89.917,90.116,90.3,90.661,91.041,91.563,92.066,92.281,92.487,92.65,92.899,93.345,93.64,93.783,94.212,94.587,95.058,95.503,95.782,96.153,96.579,97.008,97.325,97.615,97.868,98.107,98.32,98.762,98.972,99.318,99.624,99.835,99.878,99.966,99.979,100.0,100.068,100.068,100.102,100.073,100.131,100.184,100.191,100.223,100.223,100.223,100.364,100.425,100.453,100.523,100.563,100.572,100.58,0.008
